Provider.ID,Hospital.name,PAYM_30_AMI,PAYM_30_HF,PAYM_30_PN,PAYM_90_HIP_KNEE,HAI.2.Measure.Score,Combined.SSI.Measure.Score,HAI.3.Measure.Score,HAI.4.Achievement.Threshold,HAI.4.Benchmark,HAI.4.Baseline.Rate,HAI.4.Performance.Rate,HAI.5.Improvement.Points,HAI.5.Measure.Score,ED_1b,ED_2b,EDV,OP_22,OP_29,OP_30,lat,adress_search,geoAddress,ZIP.Code
490022,"MARY WASHINGTON HOSPITAL, INC","$23,775","$17,092","$16,988","$21,140",4 out of 10,1 out of 10,1 out of 10,0.71,0,Not Available,0.825,5 out of 9,5 out of 10,358,154,"Very High (60,000+ patients annually)",3,73,93,38.3116262,"MARY WASHINGTON HOSPITAL, INC, 1001 SAM PERRY BOULEVARD, FREDERICKSBURG, VA","1001 sam perry blvd, fredericksburg, va 22401, usa",22401
490023,FAUQUIER HOSPITAL,"$23,404","$15,654","$17,905","$22,678",7 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,257,84,"Medium (20,000 - 39,999 patients annually)",2,98,93,38.7120691,"FAUQUIER HOSPITAL, 500 HOSPITAL DRIVE, WARRENTON, VA","500 hospital dr, warrenton, va 20186, usa",20186
490024,CARILION ROANOKE MEMORIAL HOSPITAL,"$21,494","$16,795","$18,192","$21,620",5 out of 10,0 out of 10,0 out of 10,0.71,0,0.325,1.752,0 out of 9,4 out of 10,380,156,"Very High (60,000+ patients annually)",4,87,99,37.2515706,"CARILION ROANOKE MEMORIAL HOSPITAL, 1906 BELLEVIEW AVENUE, SE, ROANOKE, VA","1906 belleview ave se, roanoke, va 24014, usa",24014
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,"$23,929","$17,774","$18,250","$22,524",6 out of 10,0 out of 10,0 out of 10,0.71,0,0.398,3.725,0 out of 9,0 out of 10,380,172,"Very High (60,000+ patients annually)",4,97,100,37.5407141,"MEDICAL COLLEGE OF VIRGINIA HOSPITALS, 1250 EAST MARSHALL STREET - BOX 980510, RICHMOND, VA","57 n 11th st, richmond, va 23298, usa",23298
490033,WARREN MEMORIAL HOSPITAL,Not Available,"$14,607","$16,054",Not Available,10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,239,82,"Medium (20,000 - 39,999 patients annually)",2,98,100,38.9306717,"WARREN MEMORIAL HOSPITAL, 1000 NORTH SHENANDOAH AVE, FRONT ROYAL, VA","1000 n shenandoah ave, front royal, va 22630, usa",22630
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,"$23,443","$16,068","$17,733",Not Available,10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,254,94,"Low (0 - 19,999 patients annually)",0,79,74,37.6981718,"RIVERSIDE SHORE MEMORIAL HOSPITAL, 20480 MARKET STREET, ONANCOCK, VA","20480 market st, onancock, va 23417, usa",23417
490038,SMYTH COUNTY COMMUNITY HOSPITAL,"$21,810","$15,267","$17,005","$24,158",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,173,42,"Low (0 - 19,999 patients annually)",0,100,100,36.8518797,"SMYTH COUNTY COMMUNITY HOSPITAL, 245 MEDICAL PARK DRIVE, MARION, VA","245 medical park dr, marion, va 24354, usa",24354
490040,INOVA ALEXANDRIA HOSPITAL,"$22,098","$17,020","$16,726","$20,341",5 out of 10,0 out of 10,0 out of 10,0.71,0,2.008,Not Available,3 out of 9,3 out of 10,247,130,"Very High (60,000+ patients annually)",1,89,74,38.8227217,"INOVA ALEXANDRIA HOSPITAL, 4320 SEMINARY RD, ALEXANDRIA, VA","4320 seminary rd, alexandria, va 22304, usa",22304
490041,MARY IMMACULATE HOSPITAL,"$23,318","$15,441","$16,698","$18,864",8 out of 10,5 out of 10,0 out of 10,0.71,0,0,0,9 out of 9,10 out of 10,315,102,"Medium (20,000 - 39,999 patients annually)",0,100,90,37.1443047,"MARY IMMACULATE HOSPITAL, 2 BERNARDINE DRIVE, NEWPORT NEWS, VA","2 bernardine dr, newport news, va 23602, usa",23602
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,"$24,023","$16,572","$16,793","$19,134",10 out of 10,4 out of 10,2 out of 10,0.71,0,Not Available,0,5 out of 9,5 out of 10,352,136,"Medium (20,000 - 39,999 patients annually)",2,96,98,37.088607,"CARILION NEW RIVER VALLEY MEDICAL CENTER, 2900 LAMB CIRCLE, CHRISTIANSBURG, VA","2900 lamb cir, christiansburg, va 24073, usa",24073
490043,INOVA LOUDOUN HOSPITAL,"$22,070","$15,732","$16,785","$22,263",10 out of 10,8 out of 10,8 out of 10,0.71,0,Not Available,Not Available,9 out of 9,10 out of 10,314,217,"Very High (60,000+ patients annually)",0,Not Available,84,39.0736325,"INOVA LOUDOUN HOSPITAL, 44045 RIVERSIDE PARKWAY, LEESBURG, VA","44045 riverside pkwy, leesburg, va 20176, usa",20176
490044,SENTARA OBICI HOSPITAL,"$24,442","$15,806","$16,399","$21,290",10 out of 10,1 out of 10,2 out of 10,0.71,0,Not Available,1.498,9 out of 9,10 out of 10,322,74,"Very High (60,000+ patients annually)",1,93,100,36.7732547,"SENTARA OBICI HOSPITAL, 2800 GODWIN BOULEVARD, SUFFOLK, VA","2800 godwin blvd, suffolk, va 23434, usa",23439
490045,NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER,"$24,437","$17,288","$18,850","$22,835",0 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,361,146,"High (40,000 - 59,999 patients annually)",2,94,78,38.767226,"NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER, 8700 SUDLEY RD, MANASSAS, VA","8700 sudley rd, manassas, va 20110, usa",20110
490046,SENTARA LEIGH HOSPITAL,"$21,902","$16,066","$18,022","$24,198",8 out of 10,3 out of 10,3 out of 10,0.71,0,2.219,1.118,0 out of 9,3 out of 10,341,90,"Very High (60,000+ patients annually)",1,92,99,36.850715,"SENTARA LEIGH HOSPITAL, 830 KEMPSVILLE ROAD, NORFOLK, VA","830 kempsville rd, norfolk, va 23502, usa",23502
490048,LEWISGALE MEDICAL CENTER,"$21,468","$16,117","$17,151","$23,464",3 out of 10,5 out of 10,2 out of 10,0.71,0,0,0,0 out of 9,0 out of 10,216,49,"High (40,000 - 59,999 patients annually)",0,100,99,37.2631839,"LEWISGALE MEDICAL CENTER, 1900 ELECTRIC ROAD, SALEM, VA","1900 electric rd, salem, va 24153, usa",24153
490050,VIRGINIA HOSPITAL CENTER,"$21,738","$15,967","$16,976","$19,373",4 out of 10,0 out of 10,0 out of 10,0.71,0,0.786,0.921,0 out of 9,0 out of 10,340,127,"Very High (60,000+ patients annually)",2,97,99,38.8894594,"VIRGINIA HOSPITAL CENTER, 1701 NORTH GEORGE MASON DRIVE, ARLINGTON, VA","1701 n george mason dr, arlington, va 22205, usa",22205
490052,RIVERSIDE REGIONAL MEDICAL CENTER,"$20,182","$15,349","$16,110","$22,324",0 out of 10,5 out of 10,5 out of 10,0.71,0,2.97,0.835,0 out of 9,0 out of 10,312,122,"Very High (60,000+ patients annually)",3,92,61,37.0638919,"RIVERSIDE REGIONAL MEDICAL CENTER, 500 J CLYDE MORRIS BLVD, NEWPORT NEWS, VA","500 j clyde morris blvd, newport news, va 23601, usa",23601
490053,JOHNSTON MEMORIAL HOSPITAL,"$21,832","$15,023","$16,339","$21,858",5 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,9 out of 9,10 out of 10,263,101,"High (40,000 - 59,999 patients annually)",0,100,100,36.7227446,"JOHNSTON MEMORIAL HOSPITAL, 16000 JOHNSTON MEMORIAL DRIVE, ABINGDON, VA","16000 johnston memorial dr, abingdon, va 24211, usa",24211
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,"$22,447","$16,673","$17,597","$22,934",4 out of 10,2 out of 10,3 out of 10,0.71,0,Not Available,1.323,0 out of 9,0 out of 10,293,81,"Very High (60,000+ patients annually)",0,100,95,36.864617,"SENTARA VIRGINIA BEACH GENERAL HOSPITAL, 1060 FIRST COLONIAL ROAD, VIRGINIA BEACH, VA","1060 first colonial road, virginia beach, va 23454, usa",23454
490059,BON SECOURS ST MARYS HOSPITAL,"$22,837","$16,156","$16,603","$20,729",2 out of 10,0 out of 10,0 out of 10,0.71,0,0.604,1.956,0 out of 9,0 out of 10,283,130,"High (40,000 - 59,999 patients annually)",1,100,88,37.5833747,"BON SECOURS ST MARYS HOSPITAL, 5801 BREMO RD, RICHMOND, VA","5801 bremo rd, richmond, va 23226, usa",23226
490060,CLINCH VALLEY MEDICAL CENTER,"$19,611","$13,547","$14,088",Not Available,10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,224,51,"Low (0 - 19,999 patients annually)",0,100,100,37.094585,"CLINCH VALLEY MEDICAL CENTER, 6801 GOVERNOR GC PERRY HIGHWAY, RICHLANDS, VA","6801 governor g c peery highway, richlands, va 24641, usa",24641
490063,INOVA FAIRFAX HOSPITAL,"$23,443","$17,253","$17,078","$19,960",3 out of 10,0 out of 10,0 out of 10,0.71,0,0.837,0.765,0 out of 9,0 out of 10,304,249,"Very High (60,000+ patients annually)",0,85,74,38.8573532,"INOVA FAIRFAX HOSPITAL, 3300 GALLOWS ROAD, FALLS CHURCH, VA","3300 gallows rd, falls church, va 22042, usa",22042
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,"$22,442","$16,622","$15,377","$20,991",4 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,0 out of 9,10 out of 10,278,56,"Medium (20,000 - 39,999 patients annually)",0,Not Available,97,37.3366716,"SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER, 100 SENTARA CIRCLE, WILLIAMSBURG, VA","100 sentara cir, williamsburg, va 23188, usa",23188
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,"$26,153","$16,732","$19,012","$22,696",8 out of 10,3 out of 10,3 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,325,142,"Very High (60,000+ patients annually)",4,100,100,37.1823098,"SOUTHSIDE REGIONAL MEDICAL CENTER, 200 MEDICAL PARK BOULEVARD, PETERSBURG, VA","200 medical park blvd, petersburg, va 23805, usa",23805
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,"$22,422","$16,623","$17,721","$19,572",5 out of 10,5 out of 10,6 out of 10,0.71,0,0,0.711,0 out of 9,0 out of 10,410,228,"Very High (60,000+ patients annually)",2,99,91,37.628883,"BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER, 8260 ATLEE ROAD, MECHANICSVILLE, VA","8260 atlee rd, mechanicsville, va 23116, usa",23116
490075,DANVILLE REGIONAL MEDICAL CENTER,"$23,888","$16,810","$17,208","$22,378",4 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,273,89,"High (40,000 - 59,999 patients annually)",3,70,100,36.5780022,"DANVILLE REGIONAL MEDICAL CENTER, 142 SOUTH MAIN STREET, DANVILLE, VA","142 s main st, danville, va 24541, usa",24541
490077,MARTHA JEFFERSON HOSPITAL,"$20,031","$13,791","$15,939","$21,308",4 out of 10,5 out of 10,5 out of 10,0.71,0,Not Available,Not Available,0 out of 9,10 out of 10,314,161,"High (40,000 - 59,999 patients annually)",1,94,95,38.0223772,"MARTHA JEFFERSON HOSPITAL, 500 MARTHA JEFFERSON DRIVE, CHARLOTTESVILLE, VA","500 martha jefferson dr, charlottesville, va 22911, usa",22911
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,"$23,338","$16,284","$17,283","$28,864",10 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,276,126,"High (40,000 - 59,999 patients annually)",4,83,92,36.6992047,"MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY, 320 HOSPITAL DRIVE, MARTINSVILLE, VA","320 hospital dr, martinsville, va 24115, usa",24112
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,"$21,283","$15,970","$17,479","$20,805",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,267,77,"Low (0 - 19,999 patients annually)",2,Not Available,Not Available,37.9010973,"RIVERSIDE TAPPAHANNOCK HOSPITAL, 618 HOSPITAL ROAD, TAPPAHANNOCK, VA","618 hospital rd, tappahannock, va 22560, usa",22560
490088,BEDFORD MEMORIAL HOSPITAL,Not Available,"$14,806","$16,275",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,254,94,"Low (0 - 19,999 patients annually)",1,100,100,37.3514019,"BEDFORD MEMORIAL HOSPITAL, 1613 OAKWOOD STREET, BEDFORD, VA","1613 oakwood st, bedford, va 24523, usa",24523
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,Not Available,"$14,399","$15,734",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,279,89,"Medium (20,000 - 39,999 patients annually)",3,97,91,36.994151,"CARILION FRANKLIN MEMORIAL HOSPITAL, 180 FLOYD AVENUE, ROCKY MOUNT, VA","390 s main st, rocky mount, va 24151, usa",24151
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC","$23,413","$15,580","$17,288","$26,643",10 out of 10,10 out of 10,10 out of 10,0.71,0,Not Available,Not Available,Not Available,Not Available,274,87,"Medium (20,000 - 39,999 patients annually)",2,100,99,37.3029339,"SOUTHSIDE COMMUNITY HOSPITAL, INC, 800 OAK STREET, FARMVILLE, VA","800 oak st, farmville, va 23901, usa",23901
490092,SOUTHAMPTON MEMORIAL HOSPITAL,Not Available,"$14,291","$16,391","$18,800",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,263,63,"Low (0 - 19,999 patients annually)",3,100,100,36.69217,"SOUTHAMPTON MEMORIAL HOSPITAL, 100 FAIRVIEW DRIVE - PO BOX 817, FRANKLIN, VA","100 fairview dr, franklin, va 23851, usa",23851
490093,SENTARA CAREPLEX HOSPITAL,"$22,734","$15,857","$18,004","$20,438",0 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,0 out of 9,3 out of 10,373,134,"Very High (60,000+ patients annually)",1,97,91,37.056942,"SENTARA CAREPLEX HOSPITAL, 3000 COLISEUM DRIVE, HAMPTON, VA","3000 coliseum dr, hampton, va 23666, usa",23666
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,Not Available,"$16,227",Not Available,Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,105,"Medium (20,000 - 39,999 patients annually)",1,96,Not Available,37.5401553,"BON SECOURS RICHMOND COMMUNITY HOSPITAL, 1500 N. 28TH STREET, RICHMOND, VA","1500 n 28th st, richmond, va 23223, usa",23223
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,"$22,525","$15,838","$16,506",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,202,53,"Low (0 - 19,999 patients annually)",2,100,100,36.7015458,"SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER, 727 NORTH MAIN STREET, EMPORIA, VA","727 n main st, emporia, va 23847, usa",23847
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC",Not Available,"$15,599","$17,067","$22,519",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,0 out of 10,306,109,"Medium (20,000 - 39,999 patients annually)",3,100,97,36.7342894,"COMMUNITY MEMORIAL HEALTHCENTER, INC, 125 BUENA VISTA CIRCLE, SOUTH HILL, VA","125 buena vista cir, south hill, va 23970, usa",23970
490101,INOVA FAIR OAKS HOSPITAL,"$24,299","$15,634","$16,088","$20,090",10 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,228,126,"High (40,000 - 59,999 patients annually)",0,90,78,38.8846995,"INOVA FAIR OAKS HOSPITAL, 3600 JOSEPH SIEWICK DRIVE, FAIRFAX, VA","3600 joseph siewick dr, fairfax, va 22033, usa",22033
490104,HIRAM W DAVIS MEDICAL CENTER,Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,37.211643,"HIRAM W DAVIS MEDICAL CENTER, P O BOX 4030, PETERSBURG, VA","26317 w washington st, petersburg, va 23803, usa",23803
490107,RESTON HOSPITAL CENTER,"$22,528","$15,823","$17,259","$20,249",7 out of 10,0 out of 10,0 out of 10,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,202,59,"High (40,000 - 59,999 patients annually)",0,100,100,38.9620888,"RESTON HOSPITAL CENTER, 1850 TOWN CENTER PARKWAY, RESTON, VA","1850 town center pkwy, reston, va 20190, usa",20190
490110,LEWISGALE HOSPITAL MONTGOMERY,"$24,229","$17,409","$16,159","$24,901",0 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,203,50,"Medium (20,000 - 39,999 patients annually)",0,100,100,37.1876155,"LEWISGALE HOSPITAL MONTGOMERY, 3700 SOUTH MAIN STREET, BLACKSBURG, VA","3700 s main st, blacksburg, va 24060, usa",24060
490111,WYTHE COUNTY COMMUNITY HOSPITAL,"$20,995","$15,374","$15,263","$22,205",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,212,38,"Low (0 - 19,999 patients annually)",1,59,90,36.9546428,"WYTHE COUNTY COMMUNITY HOSPITAL, 600 WEST RIDGE ROAD, WYTHEVILLE, VA","600 w ridge rd, wytheville, va 24382, usa",24382
490112,CJW MEDICAL CENTER,"$22,660","$16,541","$17,360","$22,334",0 out of 10,1 out of 10,2 out of 10,0.71,0,0.599,0.813,7 out of 9,7 out of 10,256,83,"Very High (60,000+ patients annually)",1,100,100,37.515683,"CJW MEDICAL CENTER, 7101 JAHNKE ROAD, RICHMOND, VA","7101 jahnke rd, richmond, va 23225, usa",23235
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,"$24,334","$16,051","$17,541","$22,685",2 out of 10,4 out of 10,4 out of 10,0.71,0,Not Available,Not Available,9 out of 9,10 out of 10,335,88,"Very High (60,000+ patients annually)",1,100,95,38.6369685,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER, 2300 OPITZ BOULEVARD, WOODBRIDGE, VA","2300 opitz blvd, woodbridge, va 22191, usa",22191
490114,LONESOME PINE HOSPITAL,"$21,702","$15,343","$16,311",Not Available,10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,220,54,"Medium (20,000 - 39,999 patients annually)",0,31,54,36.877083,"LONESOME PINE HOSPITAL, 1990 HOLTON AVENUE EAST, BIG STONE GAP, VA","1990 holton ave e, big stone gap, va 24219, usa",24219
490115,TWIN COUNTY REGIONAL HOSPITAL,"$22,768","$16,014","$18,404","$25,796",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,220,53,"Medium (20,000 - 39,999 patients annually)",1,59,78,36.6730314,"TWIN COUNTY REGIONAL HOSPITAL, 200 HOSPITAL DRIVE, GALAX, VA","200 hospital dr, galax, va 24333, usa",24333
490116,LEWISGALE HOSPITAL PULASKI,"$23,044","$16,097","$15,402","$26,798",Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,200,57,"Low (0 - 19,999 patients annually)",0,100,100,37.0682205,"LEWISGALE HOSPITAL PULASKI, 2400 LEE HIGHWAY, PULASKI, VA","2400 lee hwy, pulaski, va 24301, usa",24301
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,Not Available,"$17,459","$16,618",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,249,48,"Low (0 - 19,999 patients annually)",2,Not Available,Not Available,37.12389,"CARILION TAZEWELL COMMUNITY HOSPITAL, 388 BEN BOLT AVENUE, TAZEWELL, VA","388 ben bolt ave, tazewell, va 24651, usa",24651
490118,HENRICO DOCTORS' HOSPITAL,"$21,654","$15,630","$17,754","$20,542",5 out of 10,1 out of 10,1 out of 10,0.71,0,0.442,1.373,0 out of 9,0 out of 10,200,50,"Very High (60,000+ patients annually)",0,100,100,37.6042575,"HENRICO DOCTORS' HOSPITAL, 1602 SKIPWITH ROAD, RICHMOND, VA","1602 skipwith rd, richmond, va 23229, usa",23229
490119,SENTARA PRINCESS ANNE HOSPITAL,"$26,303","$15,846","$17,969","$22,454",1 out of 10,2 out of 10,2 out of 10,0.71,0,Not Available,Not Available,3 out of 9,4 out of 10,351,100,"Very High (60,000+ patients annually)",2,87,80,36.7756422,"SENTARA PRINCESS ANNE HOSPITAL, 2025 GLENN MITCHELL DRIVE, VIRGINIA BEACH, VA","2025 glenn mitchell dr, virginia beach, va 23456, usa",23456
490120,CHESAPEAKE GENERAL HOSPITAL,"$22,499","$15,939","$16,310","$25,191",0 out of 10,3 out of 10,5 out of 10,0.71,0,1.376,1.288,0 out of 9,0 out of 10,306,79,"Very High (60,000+ patients annually)",1,96,89,36.7459305,"CHESAPEAKE GENERAL HOSPITAL, 736 BATTLEFIELD BLVD, NORTH, CHESAPEAKE, VA","736 n battlefield blvd, north, chesapeake, va 23320, united states",23320
490122,INOVA MOUNT VERNON HOSPITAL,"$27,389","$16,537","$17,009","$18,392",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,0 out of 9,0 out of 10,228,160,"High (40,000 - 59,999 patients annually)",0,76,84,38.7399249,"INOVA MOUNT VERNON HOSPITAL, 2501 PARKERS LANE, ALEXANDRIA, VA","2501 parkers ln, alexandria, va 22306, usa",22306
490126,LEWISGALE HOSPITAL ALLEGHANY,"$22,357","$14,807","$15,809","$22,594",10 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,212,52,"Low (0 - 19,999 patients annually)",0,97,100,37.7917929,"LEWISGALE HOSPITAL ALLEGHANY, ONE ARH LANE - PO BOX 7, LOW MOOR, VA","1 arh ln, low moor, va 24457, usa",24457
490127,BUCHANAN GENERAL HOSPITAL,Not Available,"$16,070","$14,281",Not Available,Not Available,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,207,53,"Low (0 - 19,999 patients annually)",1,90,67,37.2853617,"BUCHANAN GENERAL HOSPITAL, 1535 SLATE CREEK ROAD, GRUNDY, VA","1535 slate creek rd, grundy, va 24614, usa",24614
490129,HALQUIST MEMORIAL INPATIENT CENTER,Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,38.8883455,"HALQUIST MEMORIAL INPATIENT CENTER, 4715 NORTH 15 STREET, ARLINGTON, VA","4715 15th st n, arlington, va 22205, usa",22205
490130,RIVERSIDE WALTER REED HOSPITAL,"$22,031","$15,338","$15,911","$23,182",3 out of 10,Not Available,Not Available,0.71,0,Not Available,Not Available,Not Available,Not Available,284,128,"Medium (20,000 - 39,999 patients annually)",1,98,97,37.4195618,"RIVERSIDE WALTER REED HOSPITAL, 7519 HOSPITAL ROAD, GLOUCESTER, VA","7519 hospital dr, gloucester, va 23061, usa",23061
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,"$22,021","$17,988","$18,060","$21,497",0 out of 10,2 out of 10,0 out of 10,0.71,0,0.725,0.399,0 out of 9,10 out of 10,280,136,"High (40,000 - 59,999 patients annually)",1,97,93,37.4668277,"BON SECOURS ST FRANCIS MEDICAL CENTER, 13710 ST FRANCIS BOULEVARD, MIDLOTHIAN, VA","13710 st francis blvd, midlothian, va 23114, usa",23114
